*
*
*Day Ahead Generation forecasts For Wind And Solar Service (B1440) Data
*
*Time Series ID,Business Type,Power System Resource  Type,Settlement Date,Process Type,Settlement Period,Quantity,Document Type,Curve Type,Resolution,Active Flag,Document ID,Document RevNum
NGET-EMFIP-DGWS-TS-06236554,Solar generation,"Solar",2021-05-25,Day Ahead,6,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWS-06239786,1
NGET-EMFIP-DGWS-TS-06236552,Wind generation,"Wind Offshore",2021-05-25,Day Ahead,6,4412.294,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWS-06239786,1
NGET-EMFIP-DGWS-TS-06236553,Wind generation,"Wind Onshore",2021-05-25,Day Ahead,6,3591.95,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWS-06239786,1
NGET-EMFIP-DGWS-TS-06236554,Solar generation,"Solar",2021-05-25,Day Ahead,5,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWS-06239786,1
NGET-EMFIP-DGWS-TS-06236552,Wind generation,"Wind Offshore",2021-05-25,Day Ahead,5,4412.294,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWS-06239786,1
NGET-EMFIP-DGWS-TS-06236553,Wind generation,"Wind Onshore",2021-05-25,Day Ahead,5,3591.95,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWS-06239786,1
NGET-EMFIP-DGWS-TS-06236554,Solar generation,"Solar",2021-05-25,Day Ahead,4,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWS-06239786,1
NGET-EMFIP-DGWS-TS-06236552,Wind generation,"Wind Offshore",2021-05-25,Day Ahead,4,3891.577,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWS-06239786,1
NGET-EMFIP-DGWS-TS-06236553,Wind generation,"Wind Onshore",2021-05-25,Day Ahead,4,3407.14,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWS-06239786,1
NGET-EMFIP-DGWS-TS-06236554,Solar generation,"Solar",2021-05-25,Day Ahead,3,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWS-06239786,1
NGET-EMFIP-DGWS-TS-06236552,Wind generation,"Wind Offshore",2021-05-25,Day Ahead,3,3891.577,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWS-06239786,1
NGET-EMFIP-DGWS-TS-06236553,Wind generation,"Wind Onshore",2021-05-25,Day Ahead,3,3407.14,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWS-06239786,1
NGET-EMFIP-DGWS-TS-06236551,Solar generation,"Solar",2021-05-25,Day Ahead,2,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWS-06239785,1
NGET-EMFIP-DGWS-TS-06236549,Wind generation,"Wind Offshore",2021-05-25,Day Ahead,2,3303.206,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWS-06239785,1
NGET-EMFIP-DGWS-TS-06236550,Wind generation,"Wind Onshore",2021-05-25,Day Ahead,2,2356.485,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWS-06239785,1
NGET-EMFIP-DGWS-TS-06236551,Solar generation,"Solar",2021-05-25,Day Ahead,1,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWS-06239785,1
NGET-EMFIP-DGWS-TS-06236549,Wind generation,"Wind Offshore",2021-05-25,Day Ahead,1,3303.206,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWS-06239785,1
NGET-EMFIP-DGWS-TS-06236550,Wind generation,"Wind Onshore",2021-05-25,Day Ahead,1,2356.485,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWS-06239785,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,48,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,48,2913.438,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,48,1508.298,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,47,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,47,2913.438,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,47,1508.298,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,46,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,46,2927.79,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,46,1538.705,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,45,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,45,2927.79,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,45,1538.705,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,44,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,44,3061.661,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,44,1611.977,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,43,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,43,3061.661,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,43,1611.977,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,42,59,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,42,3368.183,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,42,1837.357,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,41,268,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,41,3368.183,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,41,1837.357,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,40,576,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,40,3528.215,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,40,2191.246,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,39,920,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,39,3528.215,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,39,2191.246,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,38,1282,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,38,3770.36,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,38,2565.928,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,37,1660,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,37,3770.36,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,37,2565.928,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,36,2096,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,36,4152.952,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,36,2895.555,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,35,2613,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,35,4152.952,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,35,2895.555,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,34,3139,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,34,4243.069,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,34,3129.285,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,33,3591,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,33,4243.069,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,33,3129.285,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,32,3962,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,32,4482.248,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,32,3329.833,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,31,4263,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,31,4482.248,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,31,3329.833,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,30,4503,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,30,4751.65,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,30,3412.118,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,29,4683,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,29,4751.65,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,29,3412.118,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,28,4784,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,28,5016.186,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,28,3484.589,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,27,4789,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,27,5016.186,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,27,3484.589,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,26,4713,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,26,5175.495,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,26,3613.107,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,25,4573,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,25,5175.495,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,25,3613.107,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,24,4371,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,24,5270.558,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,24,3751.007,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,23,4109,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,23,5270.558,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,23,3751.007,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,22,3806,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,22,5425.415,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,22,3898.601,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,21,3477,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,21,5425.415,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,21,3898.601,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,20,3110,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,20,5502.559,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,20,3943.77,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,19,2697,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,19,5502.559,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,19,3943.77,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,18,2279,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,18,5595.164,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,18,3943.53,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236032,Solar generation,"Solar",2021-05-25,Intraday,17,1895,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236030,Wind generation,"Wind Offshore",2021-05-25,Intraday,17,5595.164,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236031,Wind generation,"Wind Onshore",2021-05-25,Intraday,17,3943.53,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038432,1
NGET-EMFIP-DGWSINTRADAY-TS-06236029,Solar generation,"Solar",2021-05-25,Intraday,2,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038431,1
NGET-EMFIP-DGWSINTRADAY-TS-06236027,Wind generation,"Wind Offshore",2021-05-25,Intraday,2,3300.477,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038431,1
NGET-EMFIP-DGWSINTRADAY-TS-06236028,Wind generation,"Wind Onshore",2021-05-25,Intraday,2,2568.421,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038431,1
NGET-EMFIP-DGWSINTRADAY-TS-06236029,Solar generation,"Solar",2021-05-25,Intraday,1,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038431,1
NGET-EMFIP-DGWSINTRADAY-TS-06236027,Wind generation,"Wind Offshore",2021-05-25,Intraday,1,3300.477,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038431,1
NGET-EMFIP-DGWSINTRADAY-TS-06236028,Wind generation,"Wind Onshore",2021-05-25,Intraday,1,2568.421,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSINTRADAY-06038431,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,48,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,48,2766.139,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
